apollo_location_code,stcotr
37655,17179021605
37656,17183010600
37657,17177000200
37658,17031530503
37659,17183010500
37660,17183000900
37661,17031420700
37662,17183000800
37663,17031431301
37664,17183000400
37665,17061973700
37666,17061974000
37667,17179020800
37668,17167002100
37669,17179020700
37670,17087980000
37671,17179021606
37672,17167001200
37673,17179021604
37674,17193958100
37675,17179020500
37676,17031420800
37677,17183000200
37678,17093890201
37679,17183000100
37680,17031830008
37681,17183010701
37682,17031030601
37683,17031030604
37684,17179020400
37685,17193958000
37686,17179021202
37687,17167000900
37688,17179020302
37689,17031421200
37690,17179021203
37691,17179020301
37692,17167002200
37693,17179020100
37694,17179021101
37695,17167001300
37696,17179021102
37697,17179020900
37698,17177001100
37699,17093890202
37700,17177001200
37701,17031030706
37702,17177000700
37703,17177001300
37704,17177000800
37705,17177000100
37706,17081051000
37707,17081050900
37708,17081050300
37709,17061973900
37710,17167001004
37711,17093890101
37712,17093890500
37713,17141961400
37714,17141961000
37715,17141960900
37716,17141961700
37717,17141961200
37718,17089851908
37719,17141961600
37720,17141961100
37721,17175951500
37722,17175951400
37723,17031040201
37724,17167001003
37725,17167002500
37726,17167002400
37727,17167001001
37728,17167001100
37729,17167000600
37730,17167000503
37731,17167002900
37732,17167000202
37733,17167001600
37734,17167000700
37735,17167000400
37736,17031020801
37737,17167003400
37738,17167000201
37739,17167003202
37740,17097861901
37741,17167002000
37742,17031530501
37743,17167002801
37744,17167002600
37745,17167003201
37746,17167003802
37747,17167000300
37748,17167002802
37749,17167000800
37750,17167003902
37751,17167003203
37752,17167003000
37753,17167003601
37754,17097861701
37755,17167003602
37756,17031839000
37757,17167003604
37758,17167003603
37759,17167003100
37760,17167002700
37761,17167000501
37762,17167003500
37763,17031840300
37764,17031840200
37765,17031301701
37766,17031841100
37767,17031841200
37768,17031020702
37769,17031838200
37770,17031770201
37771,17031020802
37772,17031804108
37773,17031803701
37774,17031760803
37775,17031833300
37776,17031832900
37777,17031540102
37778,17031838000
37779,17031540101
37780,17031440201
37781,17031838100
37782,17031833100
37783,17031440101
37784,17031839100
37785,17031803016
37786,17031803012
37787,17031802403
37788,17031802607
37789,17031301803
37790,17031841500
37791,17031838600
37792,17031837300
37793,17031825304
37794,17031837800
37795,17031837400
37796,17031836900
37797,17031824123
37798,17031824117
37799,17031824122
37800,17031020601
37801,17031020602
37802,17031824121
37803,17031824113
37804,17031824006
37805,17031020302
37806,17031824005
37807,17097861404
37808,17031824003
37809,17031020902
37810,17031823806
37811,17031824114
37812,17031010701
37813,17031030103
37814,17031824116
37815,17031837100
37816,17031837000
37817,17031812301
37818,17031831400
37819,17031831300
37820,17031812801
37821,17031833000
37822,17031820603
37823,17031820604
37824,17031812802
37825,18141001300
37826,17031820606
37827,17031813701
37828,17031812302
37829,17031760801
37830,17031010201
37831,17031020901
37832,17031252101
37833,17031252102
37834,17031252202
37835,17031806202
37836,17031804608
37837,17031804716
37838,17031220601
37839,17031804611
37840,17031210502
37841,17031804609
37842,17031804511
37843,17031040401
37844,17031220602
37845,17031210602
37846,17031220901
37847,17031410100
37848,17031828506
37849,17031150401
37850,17031804509
37851,17031804510
37852,17031804309
37853,17031842800
37854,17031804404
37855,17031980100
37856,17031804406
37857,17031804507
37858,17031803612
37859,17031804403
37860,17031150501
37861,17031804310
37862,17031842400
37863,17031804713
37864,17031804714
37865,17031151002
37866,17031804109
37867,17031803702
37868,17031803611
37869,17031160602
37870,17031160502
37871,17031803017
37872,17031151001
37873,17031841800
37874,17031842500
37875,17031842600
37876,17031842000
37877,17031843500
37878,17031843400
37879,17031803014
37880,17031843200
37881,17031803015
37882,17031802608
37883,17031803013
37884,17031150402
37885,17125956800
37886,17031802404
37887,17031140302
37888,17031110501
37889,17031110502
37890,17031150502
37891,17125956500
37892,17031842900
37893,17125956300
37894,17031841900
37895,17031843100
37896,17031843000
37897,17031843300
37898,17031842200
37899,17031842100
37900,17031802003
37901,17031802004
37902,17031802609
37903,17031813302
37904,17031802505
37905,17031063301
37906,17031802506
37907,17031070102
37908,17031063303
37909,17031802610
37910,17031080201
37911,17031080202
37912,17031070101
37913,17031842300
37914,17031843700
37915,17031834900
37916,17031835000
37917,17031835100
37918,17031834700
37919,17031806103
37920,17031806104
37921,17031834800
37922,17031770601
37923,17031839800
37924,17031839700
37925,17031770602
37926,17031813301
37927,17031813702
37928,21021930400
37929,21021930200
37930,17031839900
37931,17031835200
37932,17031833900
37933,21021930100
37934,17031838800
37935,26099255700
37936,17031836600
37937,17031836800
37938,17031831000
37939,17031836700
37940,17031832200
37941,17031832400
37942,17031770902
37943,17031730202
37944,17031660301
37945,26017280400
37946,17031834000
37947,17031834300
37948,17031440300
37949,17031834200
37950,17031834400
37951,17031843900
37952,17031831200
37953,17031831600
37954,17031831500
37955,19163011200
37956,17031831100
37957,17031831700
37958,17031841600
37959,17031081403
37960,17031030603
37961,17031030701
37962,17031030703
37963,17031840800
37964,17031835900
37965,17031834500
37966,17031836300
37967,17031843600
37968,17031834600
37969,17031831800
37970,18097310106
37971,17031832300
37972,17031832600
37973,17031210601
37974,17031832500
37975,17031832000
37976,17031061901
37977,17031030104
37978,17031700502
37979,17031836100
37980,17031836400
37981,17031836500
37982,17031839600
37983,17031840000
37984,17031813801
37985,17031830900
37986,17031830700
37987,17031830800
37988,17031700501
37989,17031460301
37990,17031835500
37991,17031839500
37992,17031839200
37993,17163502800
37994,17031840400
37995,17031840100
37996,17031830007
37997,17031700302
37998,17031841000
37999,17031770901
38000,17031825303
38001,17031824115
38002,17031824120
38003,17163502700
38004,17031824119
38005,17031730201
38006,26099241600
38007,17031823805
38008,17031301802
38009,20209043500
38010,17031700402
38011,17031700401
38012,17031841700
38013,22071005000
38014,17031830500
38015,17031841400
38016,17031221500
38017,17031840700
38018,17163501700
38019,17031841300
38020,17031820605
38021,17031804508
38022,17031804405
38023,19163011300
38024,17031700301
38025,17031804506
38026,17031161200
38027,17031804308
38028,17031301702
38029,17031490901
38030,17031301801
38031,17031490902
38032,19163011400
38033,19123950100
38034,19123950300
38035,17163502401
38036,17163503800
38037,17163504351
38038,17199020202
38039,17199020500
38040,17097861105
38041,17199021200
38042,17199021100
38043,17163501200
38044,18097381205
38045,17163503100
38046,17163502603
38047,17163502602
38048,17163503412
38049,17163502200
38050,17031681400
38051,17199020400
38052,17163503404
38053,17163502900
38054,17163501300
38055,17163502300
38056,17163503402
38057,17163503304
38058,17163503332
38059,17163503322
38060,17097862300
38061,17163503301
38062,17163503211
38063,17163503324
38064,17163503202
38065,17163501800
38066,17163502404
38067,17163501900
38068,17163501603
38069,17163501602
38070,17163501502
38071,17163501501
38072,17163504600
38073,17163501604
38074,22051027200
38075,17163503905
38076,22031950700
38077,17163504354
38078,17163504355
38079,17163501605
38080,17163503903
38081,17163503413
38082,17163503334
38083,17163504352
38084,27053024003
38085,17163503323
38086,17163503414
38087,18057111006
38088,27153790500
38089,17163504500
38090,17163503411
38091,17163504353
38092,17163502100
38093,17163504001
38094,17163503203
38095,17031824701
38096,17031825400
38097,17031071400
38098,24510160300
38099,17031825600
38100,17031071500
38101,17031071600
38102,17031829901
38103,17031824400
38104,17031827200
38105,17031827500
38106,17031071700
38107,17031071800
38108,17031823001
38109,17031823101
38110,17031080100
38111,17031080300
38112,26017280600
38113,17031824601
38114,17031825200
38115,17031140800
38116,17031150200
38117,18097320903
38118,17031150300
38119,17031150600
38120,17031150700
38121,17031803902
38122,17031804000
38123,18089040502
38124,17031804102
38125,17031640500
38126,17031804104
38127,17031310200
38128,17031809500
38129,17031804105
38130,18097322100
38131,17031804106
38132,17031804201
38133,17031804202
38134,17031310300
38135,17031804305
38136,17031310400
38137,18097322200
38138,18097322300
38139,17031804306
38140,17031310500
38141,17031410800
38142,17031804505
38143,17031640600
38144,17031804603
38145,17031500200
38146,17031804606
38147,18097354900
38148,17031804607
38149,18097355000
38150,17031804701
38151,17031804705
38152,17031300800
38153,17031510300
38154,17031491400
38155,17031530100
38156,18097355100
38157,17031530200
38158,17031821401
38159,17031740100
38160,17031827300
38161,17031740400
38162,17031823304
38163,17031640400
38164,17031824507
38165,17031640100
38166,17031640300
38167,17031640700
38168,17031640800
38169,17031650100
38170,17031828602
38171,17031815200
38172,17031815300
38173,17031815400
38174,17031815500
38175,17031815600
38176,17031081300
38177,17031010100
38178,17031815701
38179,17031010300
38180,17031823200
38181,17031010400
38182,18097355300
38183,17031824900
38184,17031010600
38185,18097355400
38186,17031823002
38187,17031822302
38188,18097340111
38189,17031825000
38190,17031020100
38191,19193940200
38192,17031824602
38193,17031020200
38194,17031681100
38195,17031823102
38196,17031020400
38197,17031150800
38198,17031151100
38199,17031151200
38200,17031160400
38201,17031160100
38202,17031160200
38203,17031160300
38204,17031804706
38205,17031804710
38206,26145010303
38207,17031804709
38208,17031310800
38209,17031804711
38210,17031310900
38211,17031410900
38212,17031804712
38213,17031320400
38214,17031804803
38215,26161400600
38216,17031804804
38217,17031310600
38218,17031310700
38219,17031320600
38220,17031821402
38221,19113001102
38222,17031823904
38223,17031750100
38224,17031740300
38225,17031823302
38226,20173002400
38227,17031740200
38228,17031821300
38229,17031820501
38230,17031650200
38231,26163535500
38232,17031650500
38233,17031660400
38234,17031660500
38235,17031660600
38236,17031660700
38237,17031816000
38238,17031815702
38239,17031221200
38240,27123032700
38241,17031815800
38242,17031815900
38243,17031062600
38244,17031816100
38245,17031221300
38246,17031816200
38247,17031824702
38248,17031460700
38249,17031825505
38250,17031221400
38251,17013951200
38252,20091053506
38253,17031823605
38254,17031020500
38255,17031221100
38256,17027900300
38257,17031221600
38258,17031160700
38259,17031160800
38260,19017004700
38261,17031160900
38262,17031161000
38263,17031161100
38264,18097390402
38265,17031161300
38266,17031804805
38267,17031804806
38268,17031804808
38269,17031804807
38270,17031340300
38271,17031804809
38272,17031340400
38273,17031340500
38274,17031804810
38275,19103001200
38276,17031330100
38277,17031330200
38278,24510020200
38279,24033800507
38280,17031750500
38281,17031750400
38282,24033801305
38283,20173002200
38284,17031750200
38285,17031821001
38286,26125171200
38287,17031829401
38288,17031823704
38289,17031430200
38290,26163584800
38291,17031824300
38292,17031824106
38293,17031661100
38294,17031823901
38295,17031823603
38296,17031827100
38297,17031660800
38298,17031660900
38299,17031661000
38300,17031816300
38301,17031816401
38302,17031222200
38303,17031816402
38304,17031816500
38305,17031816600
38306,17031816700
38307,17031222500
38308,17031816800
38309,17031230400
38310,17031170100
38311,17031170200
38312,19153011021
38313,17031170300
38314,17031170400
38315,17031825900
38316,17031170500
38317,17031170600
38318,17031825802
38319,17031804901
38320,17031804902
38321,17031805001
38322,17031805002
38323,20173005200
38324,17031826000
38325,17031825803
38326,17031430500
38327,20185470600
38328,17031821500
38329,17031430600
38330,17031826304
38331,17031430300
38332,17031430400
38333,17031430700
38334,17031431400
38335,17031670500
38336,17031670600
38337,17031670700
38338,17031670800
38339,26099256200
38340,17031671500
38341,17031671600
38342,17031816900
38343,17031681000
38344,17031817000
38345,17031817101
38346,17031230500
38347,17031817102
38348,17031817200
38349,17031817300
38350,17031230600
38351,17031230700
38352,17031230800
38353,17031230900
38354,17031231100
38355,17031231200
38356,17031170700
38357,17031171000
38358,17031171100
38359,17031180100
38360,17031805105
38361,17031805106
38362,20173009505
38363,17031805107
38364,17031805108
38365,17031805109
38366,17031390300
38367,17031390400
38368,17031400300
38369,17031400400
38370,17031400500
38371,17031400800
38372,20173003900
38373,17031825700
38374,17031825801
38375,17031826202
38376,22071001722
38377,17031826100
38378,17031827802
38379,22071002503
38380,17031440600
38381,17031440700
38382,17031440800
38383,17031440900
38384,17031450300
38385,17031671800
38386,17031671900
38387,22071003701
38388,17031672000
38389,17031680500
38390,17031680600
38391,17031680900
38392,17031817400
38393,17031817500
38394,17031817600
38395,17031817700
38396,17031241600
38397,17031817900
38398,17031818100
38399,17031818000
38400,22071010000
38401,17031240900
38402,17031241000
38403,17031241100
38404,17031190300
38405,17031190800
38406,17031190900
38407,17031191000
38408,17031191100
38409,17031191200
38410,17031200100
38411,17031200200
38412,17031411000
38413,17031805110
38414,17031411100
38415,17031411200
38416,17031805111
38417,17031805112
38418,17031805201
38419,17031410500
38420,17031410600
38421,22071002502
38422,17031530600
38423,17031826901
38424,17031827000
38425,17031826902
38426,17031830004
38427,22071002402
38428,17031823903
38429,22071001745
38430,17031827700
38431,17031460100
38432,17031242900
38433,17031824107
38434,17097990000
38435,17031828503
38436,26163576400
38437,17031460200
38438,17031460400
38439,17031460500
38440,17031460600
38441,17031461000
38442,17031681200
38443,17031681300
38444,34001013302
38445,17031690300
38446,17031690400
38447,17031690500
38448,17031251000
38449,17031710500
38450,17031690900
38451,17031818200
38452,17031242000
38453,17031818402
38454,17031242200
38455,26163538200
38456,17031818300
38457,17031420200
38458,17031818401
38459,17031251100
38460,17031818700
38461,17031242100
38462,26163573000
38463,17031818500
38464,17031241400
38465,17031818600
38466,17031420400
38467,17031818800
38468,17031818900
38469,17031819000
38470,17031241500
38471,17031819100
38472,17031241200
38473,17031241300
38474,17031200300
38475,17031420500
38476,17031210100
38477,17031210400
38478,17031210700
38479,17031710600
38480,17031210800
38481,17031292200
38482,17031210900
38483,17031220300
38484,17031809700
38485,17031805202
38486,17031805301
38487,17031805302
38488,17031809600
38489,17031809800
38490,17031805401
38491,17031420100
38492,17031809900
38493,17031480300
38494,17031824108
38495,17031828701
38496,17031829600
38497,17031828802
38498,17031470100
38499,24510090800
38500,17031480100
38501,17031480200
38502,17031480400
38503,17031480500
38504,17031691000
38505,17031691100
38506,26099255200
38507,17031691200
38508,17031691300
38509,17031691400
38510,17031242500
38511,17031691500
38512,17031700100
38513,17031242300
38514,17031819200
38515,17031819300
38516,17031819400
38517,17031819500
38518,27123033300
38519,17031242600
38520,17031242700
38521,17031242800
38522,17031243000
38523,17031220400
38524,17031220500
38525,17031292400
38526,17031221000
38527,17031800200
38528,17031520500
38529,17031800300
38530,17031800400
38531,17031710700
38532,17031805402
38533,17031805501
38534,17031805502
38535,17031805600
38536,24510090300
38537,17031805701
38538,17031243200
38539,17031810000
38540,17031810100
38541,17031810200
38542,17031810301
38543,17031810302
38544,17031828202
38545,17031810400
38546,17031720500
38547,22071001724
38548,17031810501
38549,17031828900
38550,17031828000
38551,17031490300
38552,17031490400
38553,27037061105
38554,17031828505
38555,17031490500
38556,17031490600
38557,17031490700
38558,17031490800
38559,17031700200
38560,17031819600
38561,17031819700
38562,17031819801
38563,17031819802
38564,17031040600
38565,17031819900
38566,17031243100
38567,17031711200
38568,17031243300
38569,17031243400
38570,17031805702
38571,17031243500
38572,17031250200
38573,17031810701
38574,17031800500
38575,17031800600
38576,17031800700
38577,17031800800
38578,17031810800
38579,17031800900
38580,17031810900
38581,17031801000
38582,17031801100
38583,17031805801
38584,17031711000
38585,17031805802
38586,17031806003
38587,17031805901
38588,26163514100
38589,17031805902
38590,17031810502
38591,17031806001
38592,17031810600
38593,17031806002
38594,17031829000
38595,17031827400
38596,17031711100
38597,17031823702
38598,17031827600
38599,17031050300
38600,17031491000
38601,17031491100
38602,17031491200
38603,26163555400
38604,17031510100
38605,17031510200
38606,17031711300
38607,17031520200
38608,17031710800
38609,17031710900
38610,17031711400
38611,17031820000
38612,26163554600
38613,17031820101
38614,22071007605
38615,17031820103
38616,17031061902
38617,17031820104
38618,17031030200
38619,22071014100
38620,17031820300
38621,17031820400
38622,17031820700
38623,17031030300
38624,17031820800
38625,22071000607
38626,17031820901
38627,17031820902
38628,17031081402
38629,17031010202
38630,17031030400
38631,17031030500
38632,17031030800
38633,17031030900
38634,17031250300
38635,17031250400
38636,17031250500
38637,17031560700
38638,17031250600
38639,17031250700
38640,17031250800
38641,17031711500
38642,17031801200
38643,17031801300
38644,17031801400
38645,17031801603
38646,17031801601
38647,17031806300
38648,17031801605
38649,17031720600
38650,17031806004
38651,17031806400
38652,22071000611
38653,17031806102
38654,22071003400
38655,17031806502
38656,17031491300
38657,17031806600
38658,17031720700
38659,17031806700
38660,17031811401
38661,17031811301
38662,17031825504
38663,17031811402
38664,17031500300
38665,17031730100
38666,17031811500
38667,17031826600
38668,17031811600
38669,17031520600
38670,17031811701
38671,17031826401
38672,17031560100
38673,22071014200
38674,17031829902
38675,17031824105
38676,17031560200
38677,22071003308
38678,17031823703
38679,17031520300
38680,22071012400
38681,17031720100
38682,17031720200
38683,17031720300
38684,17031821002
38685,17031821101
38686,17031031400
38687,17031821102
38688,17031821600
38689,17031822000
38690,17031031000
38691,17031031100
38692,17031031200
38693,22071000901
38694,17031280400
38695,17031320100
38696,17031350100
38697,22063040401
38698,26163555300
38699,17031351000
38700,17031351100
38701,17031360200
38702,17031380100
38703,18097340112
38704,22065960100
38705,17031800100
38706,17031801607
38707,24031700830
38708,17031807100
38709,17031801701
38710,26145001500
38711,17031801608
38712,18097340500
38713,17031801901
38714,17031806900
38715,26163532700
38716,17031801702
38717,17031806801
38718,26163532600
38719,17031807000
38720,17031720400
38721,17031231500
38722,17031812200
38723,17031990000
38724,17031251200
38725,17031826700
38726,17031829302
38727,17031826402
38728,17031561100
38729,26163532300
38730,17031826500
38731,17031561000
38732,17031826800
38733,17031040700
38734,17031828801
38735,17031730700
38736,17031828601
38737,17031040800
38738,17031570100
38739,17031550200
38740,17031560900
38741,17031830003
38742,17031560800
38743,17031570200
38744,17031730400
38745,17031730500
38746,17031730600
38747,17031810702
38748,17031040300
38749,17031811000
38750,17031040900
38751,17031822200
38752,17031822301
38753,17031050100
38754,17031530400
38755,26163532200
38756,17031750600
38757,17031050200
38758,17031040100
38759,17031770400
38760,17031081500
38761,17031050600
38762,17031770500
38763,17031081600
38764,17031770700
38765,18097340114
38766,17031770800
38767,18097360201
38768,18097357200
38769,17031081700
38770,17031801902
38771,17031251800
38772,17031802100
38773,17031251600
38774,17031802002
38775,17031050700
38776,17031802200
38777,18097360404
38778,17031251500
38779,17031802300
38780,17031807200
38781,17031807300
38782,17031807400
38783,17031807500
38784,17031807600
38785,17031251900
38786,17031807700
38787,17031251400
38788,18097360405
38789,17031807800
38790,17031251300
38791,17031251700
38792,17031260200
38793,17031830001
38794,17031580600
38795,17031823705
38796,17031580200
38797,17031580400
38798,17031828100
38799,17031827801
38800,17031829500
38801,17031570500
38802,17031830005
38803,17031580100
38804,17031825503
38805,17031570300
38806,17031570400
38807,17031812100
38808,17031811200
38809,17031811100
38810,17031260300
38811,17031812400
38812,17031811302
38813,17031530300
38814,17031811702
38815,26099263800
38816,17031500100
38817,17031811800
38818,17031811900
38819,17031050800
38820,17031050900
38821,17031051000
38822,17031812000
38823,17031051100
38824,17031051200
38825,17031821200
38826,17031821800
38827,17031823400
38828,17031051300
38829,26163569400
38830,17031828300
38831,17031051400
38832,22077952100
38833,17031822400
38834,17031050500
38835,17031060100
38836,17031081800
38837,17031081900
38838,17031090100
38839,17031260400
38840,17031090200
38841,17031090300
38842,17031260500
38843,17031100100
38844,17031802402
38845,17031283800
38846,17031100200
38847,17031260600
38848,17031802503
38849,17031802504
38850,17031802605
38851,17031829200
38852,17031802701
38853,17031807900
38854,17031802702
38855,17031808001
38856,17031808002
38857,17031808200
38858,17031808100
38859,17031260100
38860,17031808301
38861,17031252000
38862,19153010703
38863,17031828201
38864,17031830100
38865,17031580700
38866,17031829402
38867,17031580800
38868,17031590500
38869,17031829100
38870,17031827804
38871,17031590700
38872,17031600400
38873,17031600600
38874,17031600700
38875,17031812500
38876,17031812600
38877,17031812700
38878,17031812900
38879,17031813000
38880,17031813200
38881,17031813100
38882,17031822101
38883,26163543200
38884,17031822500
38885,17031822601
38886,26099258000
38887,17031822102
38888,17031100300
38889,26125160700
38890,17031829700
38891,26163523800
38892,17031100400
38893,17031100600
38894,17031271400
38895,17031100500
38896,17031271500
38897,17031100700
38898,17031802801
38899,26099258300
38900,17031110100
38901,17031110200
38902,17031802802
38903,17031260800
38904,17031271800
38905,17031802900
38906,17031803005
38907,17031803007
38908,17031808302
38909,17031808400
38910,17031260900
38911,17031611700
38912,17031808500
38913,17031261000
38914,17031808600
38915,17031808702
38916,17031813400
38917,17031808800
38918,17031260700
38919,17031611800
38920,17031270500
38921,17031271200
38922,17031600900
38923,17031827805
38924,17031826301
38925,17031827901
38926,17031828402
38927,17031520100
38928,17031610300
38929,17031610400
38930,17031610800
38931,17031611000
38932,17031813600
38933,17031813900
38934,17031814000
38935,17031611900
38936,17031814100
38937,17031821700
38938,26163530100
38939,17031822602
38940,17031822701
38941,17031823500
38942,17031822702
38943,17031062700
38944,17031822801
38945,17031062200
38946,17031062300
38947,17031062400
38948,17031062500
38949,25025092200
38950,17031110300
38951,17031110400
38952,17031809000
38953,17031120100
38954,17031271300
38955,17031120200
38956,17031120300
38957,17031803008
38958,17031803200
38959,17031803010
38960,17031803100
38961,17031803300
38962,17031808900
38963,17031809100
38964,17031809200
38965,17031809300
38966,17031280100
38967,17031280800
38968,17031280900
38969,17031281900
38970,17031828401
38971,17031612000
38972,17031612100
38973,26163523200
38974,17031829800
38975,17031620100
38976,19153010705
38977,24017850712
38978,17031830300
38979,17031520400
38980,17031620200
38981,17031550100
38982,17031611500
38983,17031611600
38984,17031814200
38985,17031814300
38986,17031070200
38987,17031814400
38988,17031814500
38989,17031814600
38990,17031821900
38991,17031826303
38992,17031822802
38993,17031823303
38994,17031822900
38995,17031070700
38996,17031071000
38997,17031071100
38998,17031071200
38999,17031071300
39000,19153004603
39001,17031120400
39002,17031130100
39003,26163526400
39004,17031130200
39005,17031130300
39006,17031140100
39007,17031140200
39008,17031140400
39009,17031282700
39010,17031803400
39011,17031803500
39012,26163526300
39013,17031803603
39014,17031282800
39015,17031803604
39016,17031292500
39017,26163526200
39018,17031803605
39019,17031300500
39020,17031300600
39021,17031803606
39022,17031803607
39023,17031803610
39024,26163526100
39025,17031803800
39026,17031300700
39027,17031283100
39028,17031803901
39029,17031809400
39030,17031290900
39031,17031291200
39032,17031291600
39033,17031830400
39034,17031829301
39035,17031830006
39036,17031820502
39037,17031620300
39038,17031830202
39039,17031620400
39040,26163550700
39041,17031830201
39042,17031630100
39043,17031630200
39044,17031824800
39045,17031630300
39046,17031814700
39047,17031814800
39048,17031814900
39049,17031815000
39050,17031815100
39051,17097861108
39052,17031828504
39053,17031828702
39054,17031823604
39055,17031823602
39056,17031825501
39057,17057952800
39058,17031825302
39059,17001001001
39060,17031824505
39061,17025972100
39062,17025971900
39063,17073031000
39064,17001000600
39065,17073030900
39066,17057953600
39067,17001000500
39068,17073030800
39069,17063000300
39070,17073030600
39071,17001000202
39072,17073030100
39073,26099241700
39074,17057953400
39075,17007010200
39076,17057953300
39077,17001000201
39078,25025100601
39079,17075950400
39080,19153010209
39081,17063000102
39082,17063000103
39083,17063000400
39084,17003957900
39085,18089990000
39086,17063000800
39087,17097863004
39088,17097863006
39089,17063000900
39090,17007010601
39091,17007010602
39092,17007010300
39093,17007010100
39094,17097863005
39095,17075950700
39096,17017960500
39097,17017960400
39098,17097863003
39099,17097866200
39100,17097866100
39101,27123035900
39102,17097866000
39103,17097861610
39104,19153011111
39105,17001001100
39106,17001001002
39107,17097860302
39108,17097864904
39109,17097861611
39110,17097861609
39111,17097865802
39112,17097864901
39113,17001000900
39114,26163567000
39115,17001000800
39116,17001000700
39117,17001000400
39118,17089853001
39119,17001010500
39120,17089852905
39121,17001000100
39122,17089852904
39123,17089852903
39124,17001010200
39125,17029000700
39126,17089854900
39127,18089042606
39128,17029000500
39129,17089854600
39130,17089852907
39131,17029000400
39132,17089854800
39133,17089854700
39134,17089854503
39135,17089850105
39136,17089850103
39137,17089850101
39138,17089851909
39139,17089853005
39140,17089851905
39141,17089852101
39142,17089852807
39143,17089851302
39144,17089852805
39145,17089852803
39146,17089852906
39147,17089853007
39148,17089854301
39149,17089852806
39150,17089852808
39151,17089852606
39152,17089854504
39153,17089852102
39154,17089851102
39155,17089851910
39156,17089850106
39157,17089852300
39158,17089852201
39159,17089852001
39160,17089852002
39161,17071973500
39162,17089850701
39163,17071973400
39164,17071973300
39165,18097357800
39166,17089852500
39167,17089852601
39168,17089851600
39169,17029000800
39170,17113006000
39171,17013951300
39172,17089851400
39173,17089851904
39174,17089851500
39175,17027900401
39176,17027900601
39177,17027900402
39178,17027900602
39179,17027900500
39180,17089851801
39181,17059972700
39182,17089852003
39183,17089853600
39184,17027900200
39185,17027900100
39186,17151971300
39187,17151971200
39188,17089851000
39189,17089850800
39190,17089853400
39191,17089850703
39192,17089850201
39193,17089850600
39194,18097341000
39195,17089850500
39196,17089850400
39197,17089853300
39198,17089850302
39199,17089850301
39200,17089850202
39201,17089852402
39202,17089852401
39203,17089852202
39204,17089853200
39205,17089853100
39206,17089850702
39207,17089854001
39208,17089854501
39209,17089852403
39210,17089852700
39211,17089854200
39212,17089853900
39213,17089854400
39214,17089854100
39215,17089853500
39216,17089854002
39217,17089853004
39218,17029001000
39219,17029000300
39220,17113005800
39221,26053990000
39222,17029000900
39223,26053950200
39224,26053950400
39225,26053950700
39226,17101881000
39227,17113001403
39228,20173008800
39229,17101880900
39230,17113005900
39231,20173002900
39232,17113005101
39233,17113001106
39234,17113001404
39235,26163554500
39236,17113000504
39237,17113000502
39238,17113000501
39239,17113000400
39240,17113000102
39241,17113000105
39242,17113001800
39243,17113000104
39244,17113005201
39245,17113001200
39246,17113001103
39247,17113000301
39248,17113000505
39249,17113002102
39250,17113001402
39251,18097360502
39252,17145030600
39253,17113001104
39254,17113000302
39255,17097863801
39256,17113005601
39257,17113002101
39258,17097864305
39259,17097862100
39260,17113005501
39261,17097864002
39262,17113005202
39263,17097862000
39264,17123961200
39265,17097864001
39266,17103000300
39267,17103000600
39268,17103000400
39269,17103000500
39270,17097865801
39271,17097864515
39272,17097864409
39273,17097864601
39274,17097865300
39275,19153000704
39276,17097865200
39277,17097865700
39278,19153000803
39279,17097865400
39280,17097864802
39281,17097864801
39282,24005451401
39283,17097864700
39284,17097862700
39285,17097862502
39286,17097862501
39287,17097862402
39288,17097862200
39289,17097864513
39290,17097863904
39291,17097864108
39292,17097864203
39293,17097861702
39294,17097860600
39295,17097864307
39296,17097865502
39297,17097864306
39298,17097864407
39299,17097864303
39300,17097864107
39301,17097862902
39302,17097862800
39303,17097862604
39304,17097860809
39305,17097860808
39306,17097860905
39307,17097864517
39308,17097864308
39309,17097864206
39310,17097860104
39311,17097862901
39312,17097860400
39313,17097860200
39314,17097860101
39315,17097861304
39316,17097864205
39317,17097864204
39318,17097861510
39319,17097863702
39320,17097862605
39321,18097380402
39322,17097863701
39323,17097863601
39324,17097861301
39325,17097861603
39326,17097861011
39327,17097861803
39328,17097861402
39329,17097861013
39330,17097861403
39331,26163550200
39332,17097861202
39333,17097861106
39334,17097861608
39335,17097864105
39336,17097861505
39337,17097861504
39338,17097861507
39339,17097861508
39340,17097861201
39341,17097863500
39342,17097861014
39343,17097861009
39344,17097861303
39345,17097861007
39346,17097861607
39347,17097861604
39348,17097861012
39349,17097861506
39350,17097860810
39351,17097860903
39352,17097861509
39353,17097864520
39354,17097864516
39355,17097864519
39356,17097860904
39357,17097860906
39358,17097864511
39359,17097863603
39360,17097864106
39361,17097864101
39362,19153010208
39363,17097861008
39364,17097860806
39365,18097380200
39366,17097860811
39367,17097865600
39368,18097380501
39369,17097865501
39370,17097864521
39371,17097864602
39372,26099260900
39373,17097864514
39374,18097380502
39375,18105000201
39376,17097864512
39377,17097864510
39378,17097863202
39379,18169102300
39380,17097864411
39381,17097864412
39382,17097864410
39383,17097864403
39384,17097864402
39385,17097863201
39386,17097860103
39387,17097864408
39388,17097863400
39389,17097863300
39390,17097865000
39391,19153011206
39392,17097860805
39393,17097863903
39394,17097863902
39395,18105001301
39396,19153010407
39397,17097864505
39398,18105000904
39399,17097864522
39400,17097864903
39401,26125158200
39402,18105001304
